"date";"ticker";"field";"override";"override_period";"value";"extraction_date"
"2005-12-23";IBOV Index;CUR_MKT_CAP;;;670,912.23;"2023-08-21"
"2005-12-26";IBOV Index;CUR_MKT_CAP;;;668,440.4;"2023-08-21"
"2005-12-27";IBOV Index;CUR_MKT_CAP;;;669,362.76;"2023-08-21"
"2005-12-28";IBOV Index;CUR_MKT_CAP;;;668,153.48;"2023-08-21"
"2005-12-29";IBOV Index;CUR_MKT_CAP;;;672,134.87;"2023-08-21"
"2005-12-30";IBOV Index;CUR_MKT_CAP;;;672,134.87;"2023-08-21"
"2006-01-02";IBOV Index;CUR_MKT_CAP;;;674,932.84;"2023-08-21"
"2006-01-03";IBOV Index;CUR_MKT_CAP;;;694,760.85;"2023-08-21"
"2006-01-04";IBOV Index;CUR_MKT_CAP;;;708,018.83;"2023-08-21"
"2006-01-05";IBOV Index;CUR_MKT_CAP;;;707,697.09;"2023-08-21"
"2006-01-06";IBOV Index;CUR_MKT_CAP;;;722,857.16;"2023-08-21"
"2006-01-09";IBOV Index;CUR_MKT_CAP;;;721,341.3;"2023-08-21"
"2006-01-10";IBOV Index;CUR_MKT_CAP;;;717,714.43;"2023-08-21"
"2006-01-11";IBOV Index;CUR_MKT_CAP;;;737,179.14;"2023-08-21"
"2006-01-12";IBOV Index;CUR_MKT_CAP;;;738,128.92;"2023-08-21"
"2006-01-13";IBOV Index;CUR_MKT_CAP;;;741,198.87;"2023-08-21"
"2006-01-16";IBOV Index;CUR_MKT_CAP;;;756,073.43;"2023-08-21"
"2006-01-17";IBOV Index;CUR_MKT_CAP;;;745,640.18;"2023-08-21"
"2006-01-18";IBOV Index;CUR_MKT_CAP;;;738,899.91;"2023-08-21"
"2006-01-19";IBOV Index;CUR_MKT_CAP;;;762,917.97;"2023-08-21"
"2006-01-20";IBOV Index;CUR_MKT_CAP;;;757,808.11;"2023-08-21"
"2006-01-23";IBOV Index;CUR_MKT_CAP;;;756,546.96;"2023-08-21"
"2006-01-24";IBOV Index;CUR_MKT_CAP;;;770,927.13;"2023-08-21"
"2006-01-25";IBOV Index;CUR_MKT_CAP;;;770,927.13;"2023-08-21"
"2006-01-26";IBOV Index;CUR_MKT_CAP;;;779,086.73;"2023-08-21"
"2006-01-27";IBOV Index;CUR_MKT_CAP;;;775,554.9;"2023-08-21"
"2006-01-30";IBOV Index;CUR_MKT_CAP;;;785,137.99;"2023-08-21"
"2006-01-31";IBOV Index;CUR_MKT_CAP;;;791,695.31;"2023-08-21"
"2006-02-01";IBOV Index;CUR_MKT_CAP;;;794,579.53;"2023-08-21"
"2006-02-02";IBOV Index;CUR_MKT_CAP;;;771,719.03;"2023-08-21"
"2006-02-03";IBOV Index;CUR_MKT_CAP;;;765,721.09;"2023-08-21"
"2006-02-06";IBOV Index;CUR_MKT_CAP;;;771,399.39;"2023-08-21"
"2006-02-07";IBOV Index;CUR_MKT_CAP;;;751,387.25;"2023-08-21"
"2006-02-08";IBOV Index;CUR_MKT_CAP;;;745,892.31;"2023-08-21"
"2006-02-09";IBOV Index;CUR_MKT_CAP;;;753,128.81;"2023-08-21"
"2006-02-10";IBOV Index;CUR_MKT_CAP;;;751,589.42;"2023-08-21"
"2006-02-13";IBOV Index;CUR_MKT_CAP;;;736,752.45;"2023-08-21"
"2006-02-14";IBOV Index;CUR_MKT_CAP;;;744,558.99;"2023-08-21"
"2006-02-15";IBOV Index;CUR_MKT_CAP;;;753,507.63;"2023-08-21"
"2006-02-16";IBOV Index;CUR_MKT_CAP;;;775,136.05;"2023-08-21"
"2006-02-17";IBOV Index;CUR_MKT_CAP;;;777,241.8;"2023-08-21"
"2006-02-20";IBOV Index;CUR_MKT_CAP;;;779,933.3;"2023-08-21"
"2006-02-21";IBOV Index;CUR_MKT_CAP;;;773,260.02;"2023-08-21"
"2006-02-22";IBOV Index;CUR_MKT_CAP;;;771,009.49;"2023-08-21"
"2006-02-23";IBOV Index;CUR_MKT_CAP;;;773,198.49;"2023-08-21"
"2006-02-24";IBOV Index;CUR_MKT_CAP;;;778,676.48;"2023-08-21"
"2006-02-27";IBOV Index;CUR_MKT_CAP;;;778,676.48;"2023-08-21"
"2006-02-28";IBOV Index;CUR_MKT_CAP;;;778,676.48;"2023-08-21"
"2006-03-01";IBOV Index;CUR_MKT_CAP;;;787,234.55;"2023-08-21"
"2006-03-02";IBOV Index;CUR_MKT_CAP;;;784,465.65;"2023-08-21"
"2006-03-03";IBOV Index;CUR_MKT_CAP;;;787,723.67;"2023-08-21"
"2006-03-06";IBOV Index;CUR_MKT_CAP;;;770,994.18;"2023-08-21"
"2006-03-07";IBOV Index;CUR_MKT_CAP;;;750,255;"2023-08-21"
"2006-03-08";IBOV Index;CUR_MKT_CAP;;;746,037.73;"2023-08-21"
"2006-03-09";IBOV Index;CUR_MKT_CAP;;;727,864.81;"2023-08-21"
"2006-03-10";IBOV Index;CUR_MKT_CAP;;;737,054.63;"2023-08-21"
"2006-03-13";IBOV Index;CUR_MKT_CAP;;;739,943.17;"2023-08-21"
"2006-03-14";IBOV Index;CUR_MKT_CAP;;;755,327.52;"2023-08-21"
"2006-03-15";IBOV Index;CUR_MKT_CAP;;;768,188.39;"2023-08-21"
"2006-03-16";IBOV Index;CUR_MKT_CAP;;;768,846.47;"2023-08-21"
"2006-03-17";IBOV Index;CUR_MKT_CAP;;;766,241.28;"2023-08-21"
"2006-03-20";IBOV Index;CUR_MKT_CAP;;;769,336.43;"2023-08-21"
"2006-03-21";IBOV Index;CUR_MKT_CAP;;;755,164.84;"2023-08-21"
"2006-03-22";IBOV Index;CUR_MKT_CAP;;;761,113.62;"2023-08-21"
"2006-03-23";IBOV Index;CUR_MKT_CAP;;;754,209.52;"2023-08-21"
"2006-03-24";IBOV Index;CUR_MKT_CAP;;;756,508.57;"2023-08-21"
"2006-03-27";IBOV Index;CUR_MKT_CAP;;;755,933.01;"2023-08-21"
"2006-03-28";IBOV Index;CUR_MKT_CAP;;;740,050.69;"2023-08-21"
"2006-03-29";IBOV Index;CUR_MKT_CAP;;;754,795.75;"2023-08-21"
"2006-03-30";IBOV Index;CUR_MKT_CAP;;;758,918.94;"2023-08-21"
"2006-03-31";IBOV Index;CUR_MKT_CAP;;;761,743.7;"2023-08-21"
"2006-04-03";IBOV Index;CUR_MKT_CAP;;;778,336.48;"2023-08-21"
"2006-04-04";IBOV Index;CUR_MKT_CAP;;;776,053.09;"2023-08-21"
"2006-04-05";IBOV Index;CUR_MKT_CAP;;;782,109.83;"2023-08-21"
"2006-04-06";IBOV Index;CUR_MKT_CAP;;;786,662.3;"2023-08-21"
"2006-04-07";IBOV Index;CUR_MKT_CAP;;;783,008.32;"2023-08-21"
"2006-04-10";IBOV Index;CUR_MKT_CAP;;;773,056.55;"2023-08-21"
"2006-04-11";IBOV Index;CUR_MKT_CAP;;;761,938.36;"2023-08-21"
"2006-04-12";IBOV Index;CUR_MKT_CAP;;;766,681.41;"2023-08-21"
"2006-04-13";IBOV Index;CUR_MKT_CAP;;;765,223.79;"2023-08-21"
"2006-04-14";IBOV Index;CUR_MKT_CAP;;;765,223.79;"2023-08-21"
"2006-04-17";IBOV Index;CUR_MKT_CAP;;;774,275.62;"2023-08-21"
"2006-04-18";IBOV Index;CUR_MKT_CAP;;;799,783.62;"2023-08-21"
"2006-04-19";IBOV Index;CUR_MKT_CAP;;;809,893.6;"2023-08-21"
"2006-04-20";IBOV Index;CUR_MKT_CAP;;;809,102.24;"2023-08-21"
"2006-04-21";IBOV Index;CUR_MKT_CAP;;;809,102.24;"2023-08-21"
"2006-04-24";IBOV Index;CUR_MKT_CAP;;;807,316.71;"2023-08-21"
"2006-04-25";IBOV Index;CUR_MKT_CAP;;;808,814.14;"2023-08-21"
"2006-04-26";IBOV Index;CUR_MKT_CAP;;;820,811.17;"2023-08-21"
"2006-04-27";IBOV Index;CUR_MKT_CAP;;;805,611.47;"2023-08-21"
"2006-04-28";IBOV Index;CUR_MKT_CAP;;;814,973.32;"2023-08-21"
"2006-05-01";IBOV Index;CUR_MKT_CAP;;;814,973.32;"2023-08-21"
"2006-05-02";IBOV Index;CUR_MKT_CAP;;;840,977.63;"2023-08-21"
"2006-05-03";IBOV Index;CUR_MKT_CAP;;;837,427.08;"2023-08-21"
"2006-05-04";IBOV Index;CUR_MKT_CAP;;;822,985.28;"2023-08-21"
"2006-05-05";IBOV Index;CUR_MKT_CAP;;;848,981.16;"2023-08-21"
"2006-05-08";IBOV Index;CUR_MKT_CAP;;;853,705.65;"2023-08-21"
"2006-05-09";IBOV Index;CUR_MKT_CAP;;;876,276.22;"2023-08-21"
"2006-05-10";IBOV Index;CUR_MKT_CAP;;;872,581.32;"2023-08-21"
"2006-05-11";IBOV Index;CUR_MKT_CAP;;;858,999.04;"2023-08-21"
"2006-05-12";IBOV Index;CUR_MKT_CAP;;;846,517.77;"2023-08-21"
"2006-05-15";IBOV Index;CUR_MKT_CAP;;;825,337.87;"2023-08-21"
"2006-05-16";IBOV Index;CUR_MKT_CAP;;;826,736.58;"2023-08-21"
"2006-05-17";IBOV Index;CUR_MKT_CAP;;;804,569.72;"2023-08-21"
"2006-05-18";IBOV Index;CUR_MKT_CAP;;;788,136.07;"2023-08-21"
"2006-05-19";IBOV Index;CUR_MKT_CAP;;;785,692.87;"2023-08-21"
"2006-05-22";IBOV Index;CUR_MKT_CAP;;;765,012.2;"2023-08-21"
"2006-05-23";IBOV Index;CUR_MKT_CAP;;;756,037.48;"2023-08-21"
"2006-05-24";IBOV Index;CUR_MKT_CAP;;;750,783.79;"2023-08-21"
"2006-05-25";IBOV Index;CUR_MKT_CAP;;;781,578.73;"2023-08-21"
"2006-05-26";IBOV Index;CUR_MKT_CAP;;;804,761.64;"2023-08-21"
"2006-05-29";IBOV Index;CUR_MKT_CAP;;;794,673.58;"2023-08-21"
"2006-05-30";IBOV Index;CUR_MKT_CAP;;;758,572.66;"2023-08-21"
"2006-05-31";IBOV Index;CUR_MKT_CAP;;;757,077.29;"2023-08-21"
"2006-06-01";IBOV Index;CUR_MKT_CAP;;;777,662.96;"2023-08-21"
"2006-06-02";IBOV Index;CUR_MKT_CAP;;;785,607.22;"2023-08-21"
"2006-06-05";IBOV Index;CUR_MKT_CAP;;;760,761.19;"2023-08-21"
"2006-06-06";IBOV Index;CUR_MKT_CAP;;;752,006.65;"2023-08-21"
"2006-06-07";IBOV Index;CUR_MKT_CAP;;;721,172.85;"2023-08-21"
"2006-06-08";IBOV Index;CUR_MKT_CAP;;;723,447.96;"2023-08-21"
"2006-06-09";IBOV Index;CUR_MKT_CAP;;;718,288.93;"2023-08-21"
"2006-06-12";IBOV Index;CUR_MKT_CAP;;;687,644.47;"2023-08-21"
"2006-06-13";IBOV Index;CUR_MKT_CAP;;;666,380.07;"2023-08-21"
"2006-06-14";IBOV Index;CUR_MKT_CAP;;;673,077.19;"2023-08-21"
"2006-06-15";IBOV Index;CUR_MKT_CAP;;;673,077.19;"2023-08-21"
"2006-06-16";IBOV Index;CUR_MKT_CAP;;;704,191.12;"2023-08-21"
"2006-06-19";IBOV Index;CUR_MKT_CAP;;;693,806.81;"2023-08-21"
"2006-06-20";IBOV Index;CUR_MKT_CAP;;;689,839.51;"2023-08-21"
"2006-06-21";IBOV Index;CUR_MKT_CAP;;;710,225.07;"2023-08-21"
"2006-06-22";IBOV Index;CUR_MKT_CAP;;;705,423.71;"2023-08-21"
"2006-06-23";IBOV Index;CUR_MKT_CAP;;;712,267.04;"2023-08-21"
"2006-06-26";IBOV Index;CUR_MKT_CAP;;;711,175.35;"2023-08-21"
"2006-06-27";IBOV Index;CUR_MKT_CAP;;;704,387.34;"2023-08-21"
"2006-06-28";IBOV Index;CUR_MKT_CAP;;;714,288.19;"2023-08-21"
"2006-06-29";IBOV Index;CUR_MKT_CAP;;;746,755.66;"2023-08-21"
"2006-06-30";IBOV Index;CUR_MKT_CAP;;;752,385.43;"2023-08-21"
"2006-07-03";IBOV Index;CUR_MKT_CAP;;;767,793.74;"2023-08-21"
"2006-07-04";IBOV Index;CUR_MKT_CAP;;;765,969.45;"2023-08-21"
"2006-07-05";IBOV Index;CUR_MKT_CAP;;;748,016.04;"2023-08-21"
"2006-07-06";IBOV Index;CUR_MKT_CAP;;;750,571.79;"2023-08-21"
"2006-07-07";IBOV Index;CUR_MKT_CAP;;;745,092.24;"2023-08-21"
"2006-07-10";IBOV Index;CUR_MKT_CAP;;;743,757.91;"2023-08-21"
"2006-07-11";IBOV Index;CUR_MKT_CAP;;;752,981.54;"2023-08-21"
"2006-07-12";IBOV Index;CUR_MKT_CAP;;;746,955.61;"2023-08-21"
"2006-07-13";IBOV Index;CUR_MKT_CAP;;;731,882.21;"2023-08-21"
"2006-07-14";IBOV Index;CUR_MKT_CAP;;;734,788.01;"2023-08-21"
"2006-07-17";IBOV Index;CUR_MKT_CAP;;;718,543.15;"2023-08-21"
"2006-07-18";IBOV Index;CUR_MKT_CAP;;;721,358.21;"2023-08-21"
"2006-07-19";IBOV Index;CUR_MKT_CAP;;;754,232.46;"2023-08-21"
"2006-07-20";IBOV Index;CUR_MKT_CAP;;;734,974.18;"2023-08-21"
"2006-07-21";IBOV Index;CUR_MKT_CAP;;;728,275.75;"2023-08-21"
"2006-07-24";IBOV Index;CUR_MKT_CAP;;;746,247.27;"2023-08-21"
"2006-07-25";IBOV Index;CUR_MKT_CAP;;;756,297.5;"2023-08-21"
"2006-07-26";IBOV Index;CUR_MKT_CAP;;;755,150.35;"2023-08-21"
"2006-07-27";IBOV Index;CUR_MKT_CAP;;;759,403.46;"2023-08-21"
"2006-07-28";IBOV Index;CUR_MKT_CAP;;;769,376.58;"2023-08-21"
"2006-07-31";IBOV Index;CUR_MKT_CAP;;;763,446.02;"2023-08-21"
"2006-08-01";IBOV Index;CUR_MKT_CAP;;;759,959.16;"2023-08-21"
"2006-08-02";IBOV Index;CUR_MKT_CAP;;;771,095.01;"2023-08-21"
"2006-08-03";IBOV Index;CUR_MKT_CAP;;;774,008.61;"2023-08-21"
"2006-08-04";IBOV Index;CUR_MKT_CAP;;;780,501.39;"2023-08-21"
"2006-08-07";IBOV Index;CUR_MKT_CAP;;;779,394.27;"2023-08-21"
"2006-08-08";IBOV Index;CUR_MKT_CAP;;;776,957.41;"2023-08-21"
"2006-08-09";IBOV Index;CUR_MKT_CAP;;;771,273.92;"2023-08-21"
"2006-08-10";IBOV Index;CUR_MKT_CAP;;;773,112.85;"2023-08-21"
"2006-08-11";IBOV Index;CUR_MKT_CAP;;;765,036.12;"2023-08-21"
"2006-08-14";IBOV Index;CUR_MKT_CAP;;;754,206.45;"2023-08-21"
"2006-08-15";IBOV Index;CUR_MKT_CAP;;;765,119.37;"2023-08-21"
"2006-08-16";IBOV Index;CUR_MKT_CAP;;;772,311.15;"2023-08-21"
"2006-08-17";IBOV Index;CUR_MKT_CAP;;;770,332.74;"2023-08-21"
"2006-08-18";IBOV Index;CUR_MKT_CAP;;;770,749.22;"2023-08-21"
"2006-08-21";IBOV Index;CUR_MKT_CAP;;;760,668.52;"2023-08-21"
"2006-08-22";IBOV Index;CUR_MKT_CAP;;;754,261.44;"2023-08-21"
"2006-08-23";IBOV Index;CUR_MKT_CAP;;;732,028.25;"2023-08-21"
"2006-08-24";IBOV Index;CUR_MKT_CAP;;;737,630.89;"2023-08-21"
"2006-08-25";IBOV Index;CUR_MKT_CAP;;;739,306.34;"2023-08-21"
"2006-08-28";IBOV Index;CUR_MKT_CAP;;;746,630.04;"2023-08-21"
"2006-08-29";IBOV Index;CUR_MKT_CAP;;;744,479.6;"2023-08-21"
"2006-08-30";IBOV Index;CUR_MKT_CAP;;;745,349.61;"2023-08-21"
"2006-08-31";IBOV Index;CUR_MKT_CAP;;;742,774.51;"2023-08-21"
"2006-09-01";IBOV Index;CUR_MKT_CAP;;;799,191.33;"2023-08-21"
"2006-09-04";IBOV Index;CUR_MKT_CAP;;;807,083.16;"2023-08-21"
"2006-09-05";IBOV Index;CUR_MKT_CAP;;;798,133.33;"2023-08-21"
"2006-09-06";IBOV Index;CUR_MKT_CAP;;;780,249.93;"2023-08-21"
"2006-09-07";IBOV Index;CUR_MKT_CAP;;;780,249.93;"2023-08-21"
"2006-09-08";IBOV Index;CUR_MKT_CAP;;;775,223.42;"2023-08-21"
"2006-09-11";IBOV Index;CUR_MKT_CAP;;;758,258.58;"2023-08-21"
"2006-09-12";IBOV Index;CUR_MKT_CAP;;;762,017.26;"2023-08-21"
"2006-09-13";IBOV Index;CUR_MKT_CAP;;;773,388.98;"2023-08-21"
"2006-09-14";IBOV Index;CUR_MKT_CAP;;;762,512.7;"2023-08-21"
"2006-09-15";IBOV Index;CUR_MKT_CAP;;;761,845.02;"2023-08-21"
"2006-09-18";IBOV Index;CUR_MKT_CAP;;;771,454.27;"2023-08-21"
"2006-09-19";IBOV Index;CUR_MKT_CAP;;;759,733.92;"2023-08-21"
"2006-09-20";IBOV Index;CUR_MKT_CAP;;;745,889.34;"2023-08-21"
"2006-09-21";IBOV Index;CUR_MKT_CAP;;;739,200.42;"2023-08-21"
"2006-09-22";IBOV Index;CUR_MKT_CAP;;;737,875.89;"2023-08-21"
"2006-09-25";IBOV Index;CUR_MKT_CAP;;;744,202.28;"2023-08-21"
"2006-09-26";IBOV Index;CUR_MKT_CAP;;;760,257.18;"2023-08-21"
"2006-09-27";IBOV Index;CUR_MKT_CAP;;;768,821.97;"2023-08-21"
"2006-09-28";IBOV Index;CUR_MKT_CAP;;;775,837.83;"2023-08-21"
"2006-09-29";IBOV Index;CUR_MKT_CAP;;;775,586.28;"2023-08-21"
"2006-10-02";IBOV Index;CUR_MKT_CAP;;;784,296.07;"2023-08-21"
"2006-10-03";IBOV Index;CUR_MKT_CAP;;;767,942.08;"2023-08-21"
"2006-10-04";IBOV Index;CUR_MKT_CAP;;;793,691.5;"2023-08-21"
"2006-10-05";IBOV Index;CUR_MKT_CAP;;;799,118.59;"2023-08-21"
"2006-10-06";IBOV Index;CUR_MKT_CAP;;;798,116.45;"2023-08-21"
"2006-10-09";IBOV Index;CUR_MKT_CAP;;;807,510.07;"2023-08-21"
"2006-10-10";IBOV Index;CUR_MKT_CAP;;;817,822.94;"2023-08-21"
"2006-10-11";IBOV Index;CUR_MKT_CAP;;;810,392.91;"2023-08-21"
"2006-10-12";IBOV Index;CUR_MKT_CAP;;;810,392.91;"2023-08-21"
"2006-10-13";IBOV Index;CUR_MKT_CAP;;;822,826.15;"2023-08-21"
"2006-10-16";IBOV Index;CUR_MKT_CAP;;;830,791.46;"2023-08-21"
"2006-10-17";IBOV Index;CUR_MKT_CAP;;;820,562.62;"2023-08-21"
"2006-10-18";IBOV Index;CUR_MKT_CAP;;;818,513.57;"2023-08-21"
"2006-10-19";IBOV Index;CUR_MKT_CAP;;;824,784.86;"2023-08-21"
"2006-10-20";IBOV Index;CUR_MKT_CAP;;;815,673.32;"2023-08-21"
"2006-10-23";IBOV Index;CUR_MKT_CAP;;;825,094.47;"2023-08-21"
"2006-10-24";IBOV Index;CUR_MKT_CAP;;;834,166.37;"2023-08-21"
"2006-10-25";IBOV Index;CUR_MKT_CAP;;;839,117.39;"2023-08-21"
"2006-10-26";IBOV Index;CUR_MKT_CAP;;;838,442.69;"2023-08-21"
"2006-10-27";IBOV Index;CUR_MKT_CAP;;;832,597.38;"2023-08-21"
"2006-10-30";IBOV Index;CUR_MKT_CAP;;;823,781.47;"2023-08-21"
"2006-10-31";IBOV Index;CUR_MKT_CAP;;;831,113.65;"2023-08-21"
"2006-11-01";IBOV Index;CUR_MKT_CAP;;;838,131.87;"2023-08-21"
"2006-11-02";IBOV Index;CUR_MKT_CAP;;;838,131.87;"2023-08-21"
"2006-11-03";IBOV Index;CUR_MKT_CAP;;;848,043.6;"2023-08-21"
"2006-11-06";IBOV Index;CUR_MKT_CAP;;;866,048.11;"2023-08-21"
"2006-11-07";IBOV Index;CUR_MKT_CAP;;;862,073.59;"2023-08-21"
"2006-11-08";IBOV Index;CUR_MKT_CAP;;;866,223.73;"2023-08-21"
"2006-11-09";IBOV Index;CUR_MKT_CAP;;;858,237.62;"2023-08-21"
"2006-11-10";IBOV Index;CUR_MKT_CAP;;;859,867.05;"2023-08-21"
"2006-11-13";IBOV Index;CUR_MKT_CAP;;;855,534.52;"2023-08-21"
"2006-11-14";IBOV Index;CUR_MKT_CAP;;;866,033.13;"2023-08-21"
"2006-11-15";IBOV Index;CUR_MKT_CAP;;;866,033.13;"2023-08-21"
"2006-11-16";IBOV Index;CUR_MKT_CAP;;;862,627.88;"2023-08-21"
"2006-11-17";IBOV Index;CUR_MKT_CAP;;;861,631.02;"2023-08-21"
"2006-11-20";IBOV Index;CUR_MKT_CAP;;;861,631.02;"2023-08-21"
"2006-11-21";IBOV Index;CUR_MKT_CAP;;;871,681.23;"2023-08-21"
"2006-11-22";IBOV Index;CUR_MKT_CAP;;;877,813.52;"2023-08-21"
"2006-11-23";IBOV Index;CUR_MKT_CAP;;;881,277.47;"2023-08-21"
"2006-11-24";IBOV Index;CUR_MKT_CAP;;;875,647.17;"2023-08-21"
"2006-11-27";IBOV Index;CUR_MKT_CAP;;;861,146.61;"2023-08-21"
"2006-11-28";IBOV Index;CUR_MKT_CAP;;;865,509.57;"2023-08-21"
"2006-11-29";IBOV Index;CUR_MKT_CAP;;;886,412.02;"2023-08-21"
"2006-11-30";IBOV Index;CUR_MKT_CAP;;;886,436.14;"2023-08-21"
"2006-12-01";IBOV Index;CUR_MKT_CAP;;;876,327.59;"2023-08-21"
"2006-12-04";IBOV Index;CUR_MKT_CAP;;;902,685.09;"2023-08-21"
"2006-12-05";IBOV Index;CUR_MKT_CAP;;;912,811;"2023-08-21"
"2006-12-06";IBOV Index;CUR_MKT_CAP;;;912,105.64;"2023-08-21"
"2006-12-07";IBOV Index;CUR_MKT_CAP;;;909,486.47;"2023-08-21"
"2006-12-08";IBOV Index;CUR_MKT_CAP;;;911,770.64;"2023-08-21"
"2006-12-11";IBOV Index;CUR_MKT_CAP;;;917,975.34;"2023-08-21"
"2006-12-12";IBOV Index;CUR_MKT_CAP;;;910,966.18;"2023-08-21"
"2006-12-13";IBOV Index;CUR_MKT_CAP;;;917,043.27;"2023-08-21"
"2006-12-14";IBOV Index;CUR_MKT_CAP;;;926,327.82;"2023-08-21"
"2006-12-15";IBOV Index;CUR_MKT_CAP;;;923,994.92;"2023-08-21"
"2006-12-18";IBOV Index;CUR_MKT_CAP;;;920,125.69;"2023-08-21"
"2006-12-19";IBOV Index;CUR_MKT_CAP;;;921,557.61;"2023-08-21"
"2006-12-20";IBOV Index;CUR_MKT_CAP;;;923,275.51;"2023-08-21"
"2006-12-21";IBOV Index;CUR_MKT_CAP;;;920,839.2;"2023-08-21"
"2006-12-22";IBOV Index;CUR_MKT_CAP;;;916,512.24;"2023-08-21"
"2006-12-25";IBOV Index;CUR_MKT_CAP;;;916,512.24;"2023-08-21"
"2006-12-26";IBOV Index;CUR_MKT_CAP;;;922,584.16;"2023-08-21"
"2006-12-27";IBOV Index;CUR_MKT_CAP;;;941,593.41;"2023-08-21"
"2006-12-28";IBOV Index;CUR_MKT_CAP;;;942,149.41;"2023-08-21"
"2006-12-29";IBOV Index;CUR_MKT_CAP;;;942,149.41;"2023-08-21"
"2007-01-01";IBOV Index;CUR_MKT_CAP;;;942,149.41;"2023-08-21"
"2007-01-02";IBOV Index;CUR_MKT_CAP;;;983,705.42;"2023-08-21"
"2007-01-03";IBOV Index;CUR_MKT_CAP;;;961,510.98;"2023-08-21"
"2007-01-04";IBOV Index;CUR_MKT_CAP;;;950,941.54;"2023-08-21"
"2007-01-05";IBOV Index;CUR_MKT_CAP;;;916,998.73;"2023-08-21"
"2007-01-08";IBOV Index;CUR_MKT_CAP;;;930,886.58;"2023-08-21"
"2007-01-09";IBOV Index;CUR_MKT_CAP;;;913,738.48;"2023-08-21"
"2007-01-10";IBOV Index;CUR_MKT_CAP;;;919,525.27;"2023-08-21"
"2007-01-11";IBOV Index;CUR_MKT_CAP;;;926,130.09;"2023-08-21"
"2007-01-12";IBOV Index;CUR_MKT_CAP;;;936,416.25;"2023-08-21"
"2007-01-15";IBOV Index;CUR_MKT_CAP;;;934,154.7;"2023-08-21"
"2007-01-16";IBOV Index;CUR_MKT_CAP;;;927,695.68;"2023-08-21"
"2007-01-17";IBOV Index;CUR_MKT_CAP;;;929,900.9;"2023-08-21"
"2007-01-18";IBOV Index;CUR_MKT_CAP;;;923,510;"2023-08-21"
"2007-01-19";IBOV Index;CUR_MKT_CAP;;;946,227.28;"2023-08-21"
"2007-01-22";IBOV Index;CUR_MKT_CAP;;;950,129.81;"2023-08-21"
"2007-01-23";IBOV Index;CUR_MKT_CAP;;;965,631.29;"2023-08-21"
"2007-01-24";IBOV Index;CUR_MKT_CAP;;;977,164.66;"2023-08-21"
"2007-01-25";IBOV Index;CUR_MKT_CAP;;;977,164.66;"2023-08-21"
"2007-01-26";IBOV Index;CUR_MKT_CAP;;;970,129.41;"2023-08-21"
"2007-01-29";IBOV Index;CUR_MKT_CAP;;;952,434.71;"2023-08-21"
"2007-01-30";IBOV Index;CUR_MKT_CAP;;;962,191.61;"2023-08-21"
"2007-01-31";IBOV Index;CUR_MKT_CAP;;;973,790.4;"2023-08-21"
"2007-02-01";IBOV Index;CUR_MKT_CAP;;;975,118.21;"2023-08-21"
"2007-02-02";IBOV Index;CUR_MKT_CAP;;;978,299.87;"2023-08-21"
"2007-02-05";IBOV Index;CUR_MKT_CAP;;;980,887.55;"2023-08-21"
"2007-02-06";IBOV Index;CUR_MKT_CAP;;;980,862.9;"2023-08-21"
"2007-02-07";IBOV Index;CUR_MKT_CAP;;;965,696.48;"2023-08-21"
"2007-02-08";IBOV Index;CUR_MKT_CAP;;;972,131.8;"2023-08-21"
"2007-02-09";IBOV Index;CUR_MKT_CAP;;;958,898.25;"2023-08-21"
"2007-02-12";IBOV Index;CUR_MKT_CAP;;;950,398.68;"2023-08-21"
"2007-02-13";IBOV Index;CUR_MKT_CAP;;;975,800.73;"2023-08-21"
"2007-02-14";IBOV Index;CUR_MKT_CAP;;;990,884.6;"2023-08-21"
"2007-02-15";IBOV Index;CUR_MKT_CAP;;;988,905.02;"2023-08-21"
"2007-02-16";IBOV Index;CUR_MKT_CAP;;;984,267.02;"2023-08-21"
"2007-02-19";IBOV Index;CUR_MKT_CAP;;;984,267.02;"2023-08-21"
"2007-02-20";IBOV Index;CUR_MKT_CAP;;;984,267.02;"2023-08-21"
"2007-02-21";IBOV Index;CUR_MKT_CAP;;;989,621.57;"2023-08-21"
"2007-02-22";IBOV Index;CUR_MKT_CAP;;;998,959.33;"2023-08-21"
"2007-02-23";IBOV Index;CUR_MKT_CAP;;;991,017.08;"2023-08-21"
"2007-02-26";IBOV Index;CUR_MKT_CAP;;;996,129.56;"2023-08-21"
"2007-02-27";IBOV Index;CUR_MKT_CAP;;;935,858.04;"2023-08-21"
"2007-02-28";IBOV Index;CUR_MKT_CAP;;;947,161.89;"2023-08-21"
"2007-03-01";IBOV Index;CUR_MKT_CAP;;;939,070.55;"2023-08-21"
"2007-03-02";IBOV Index;CUR_MKT_CAP;;;914,662.51;"2023-08-21"
"2007-03-05";IBOV Index;CUR_MKT_CAP;;;892,262.8;"2023-08-21"
"2007-03-06";IBOV Index;CUR_MKT_CAP;;;934,241.37;"2023-08-21"
"2007-03-07";IBOV Index;CUR_MKT_CAP;;;923,367.17;"2023-08-21"
"2007-03-08";IBOV Index;CUR_MKT_CAP;;;939,877.54;"2023-08-21"
"2007-03-09";IBOV Index;CUR_MKT_CAP;;;951,505.79;"2023-08-21"
"2007-03-12";IBOV Index;CUR_MKT_CAP;;;950,579.3;"2023-08-21"
